stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,platform_code
9021003779214000,Börje fotbollsplan (Uppsala),59.881919,17.532117,1,,
9021003779215000,Bärby äng (Uppsala),59.856408,17.820155,1,,
9021003779216000,Källtorp ridhus (Uppsala),59.854264,17.867626,1,,
9021003779217000,Kvistvägen (Skölsta) (Uppsala),59.880283,17.748348,1,,
9021003779218000,Idegransvägen (Skölsta) (Uppsala),59.878349,17.753450,1,,
9021003779219000,Viksta by södra (Uppsala),60.075513,17.635110,1,,
9021003779328000,Linnés Sävja (Uppsala),59.820667,17.703387,1,,
9021003779411000,Funboslätt (Uppsala),59.889587,17.843335,1,,
9021003779412000,Svartdalen (Uppsala),59.888601,18.212190,1,,
9021003779413000,Lindbacken Allkällsvägen(Uppsala),59.907023,17.734697,1,,
9021003779414000,Almtunaskolan (Uppsala),59.863329,17.664542,1,,
9021003779415000,Gränby skolhållplats (Börje) (Uppsala),59.875445,17.533620,1,,
9021003779416000,Sunnersbol skolhållplats (Uppsala),59.984223,17.941985,1,,
9021003779417000,Brotorpet (Almunge) (Uppsala),59.855277,18.106731,1,,
9021003779418000,Gråmunkehöga norra (Uppsala),59.881580,17.837969,1,,
9021003779427000,Kräby bro (Uppsala),59.944413,17.916801,1,,
9021003779437000,Ryssbol (Uppsala),59.904135,17.916192,1,,
9021003779438000,Strömsätra (Uppsala),59.890599,17.308728,1,,
9021003779446000,Tuna bygdegård (Uppsala),60.020485,18.061070,1,,
9021003779447000,Västerby golfbana (Uppsala),59.842552,17.507956,1,,
9021003779450000,Ryggåsvägen (Björklinge) (Uppsala),60.040495,17.557166,1,,
9021003779451000,Långsjögränd (Björklinge) (Uppsala),60.039261,17.556849,1,,
9021003779452000,Getskinnet (Uppsala),60.093220,17.504202,1,,
9021003779453000,Nävervägen skol (Björklinge) (Uppsala),60.036020,17.554758,1,,
9021003779454000,Kilarna (Uppsala),60.090699,17.652830,1,,
9021003779455000,Norr-Vallby (Uppsala),60.087563,17.651091,1,,
9021003779456000,Lundkvarn (Uppsala),60.056051,17.606165,1,,
9021003779457000,Ströja (Börje) (Uppsala),59.906364,17.515064,1,,
9021003779458000,Faringe kyrkby (Uppsala),59.980861,18.172278,1,,
9021003779459000,Vittja (Uppsala),60.016640,18.019212,1,,
9021003779460000,Bärby ungdomshem (Uppsala),59.865162,17.826612,1,,
9021003779461000,Krogen (Stavby) (Uppsala),60.000637,17.966206,1,,
9021003779462000,Sylta (Börje) (Uppsala),59.928995,17.508232,1,,
9021003779463000,Juvansbo (Uppsala),60.006197,17.592303,1,,
9021003779464000,Odlingen (Uppsala),59.996707,17.595645,1,,
9021003779465000,Torbo vägskäl (Uppsala),59.873453,17.496839,1,,
9021003779466000,Agersta gård (Uppsala),59.939268,17.455745,1,,
9021003779467000,Långbackens skolslinga (Uppsala),59.972164,17.934795,1,,
9021003779468000,Sunnersbol skolslinga (Uppsala),59.980245,17.939238,1,,
9021003779469000,Bärsta vägskäl (Stavby) (Uppsala),60.018583,17.975162,1,,
9021003779470000,Viksta Vallby östra (Uppsala),60.076465,17.662796,1,,
9021003779471000,Korsängen (Ingeborgsby) (Uppsala),59.853258,18.269434,1,,
9021003779472000,Hemmingsbo vägskäl (Uppsala),59.967790,17.382293,1,,
9021003779473000,Broby (Jumkil) (Uppsala),59.944920,17.390137,1,,
9021003779474000,Ytterbyn (Uppsala),60.106176,17.527707,1,,
9021003779475000,Östra Järsta (Uppsala),60.022537,17.688004,1,,
9021003779476000,Juvansbo Bolandet (Uppsala),60.002701,17.593226,1,,
9021003779477000,Högsta Gård (Uppsala),59.974890,17.564985,1,,
9021003779478000,Gammelträdgården (Uppsala),60.050929,17.748544,1,,
9021003779479000,Funbo Prästgård (Uppsala),59.862372,17.850293,1,,
9021003779480000,Faringe-Bärby 77 (Uppsala),59.946117,18.116228,1,,
9021003779481000,Stockbäck (Järlåsa) (Uppsala),59.880052,17.253299,1,,
9021003779482000,Lindbacken skola (Uppsala),59.909440,17.746797,1,,
9021003779483000,Hacksta (Dalby) (Uppsala),59.783666,17.506595,1,,
9021003779484000,Västberga (Åland) (Uppsala),59.894036,17.290606,1,,
9021003779485000,Stora Norrgärde (Uppsala),59.883180,17.291675,1,,
9021003779486000,Käfflöt (Uppsala),59.788693,17.415283,1,,
9021003779487000,Onödan (Uppsala),59.786986,17.414702,1,,
9021003779488000,Skälsta södra (Hagby) (Uppsala),59.795510,17.412173,1,,
9021003779489000,Filke (Uppsala),59.805674,17.392009,1,,
9021003779490000,Vallby (Hagby) (Uppsala),59.803758,17.396800,1,,
9021003779491000,Hagtorp (Uppsala),59.807423,17.390702,1,,
9021003779492000,Myrängen (Hagby) (Uppsala),59.810245,17.385988,1,,
9021003779493000,Apalbacken (Uppsala),59.808046,17.380680,1,,
9021003779494000,Örtorpet (Uppsala),59.781614,17.417916,1,,
9021003779495000,Lill-Tibble (Uppsala),59.755384,17.433698,1,,
9021003779496000,Johannesberg (Balingsta) (Uppsala),59.754343,17.412474,1,,
9021003779497000,Frövi soldattorp (Uppsala),59.753006,17.408051,1,,
9021003779498000,Nordanfritt (Uppsala),59.753077,17.403695,1,,
9021003779499000,Kvarnberg (Balingsta) (Uppsala),59.754632,17.396866,1,,
9021003779500000,Mullvadsvägen (Vreta) (Uppsala),59.774959,17.599055,1,,
9021003779501000,Övernäs (Uppsala),59.786500,17.601384,1,,
9021003779502000,Lillsunda (Uppsala),59.800339,17.588551,1,,
9021003779503000,Näs-Edeby (Uppsala),59.809895,17.515256,1,,
9021003779504000,Luffarbacken (Uppsala),59.793037,17.468149,1,,
9021003779505000,Årby (Ramsta) (Uppsala),59.788097,17.487389,1,,
9021003779506000,Ubby (Dalby) (Uppsala),59.780018,17.520691,1,,
9021003779507000,Hållberga (Uppsala),59.775304,17.509624,1,,
9021003779508000,Lusbacken (Uppsala),59.770861,17.506780,1,,
9021003779509000,Andershov (Uppsala),59.767826,17.505434,1,,
9021003779510000,Stenbromyran (Uppsala),59.764599,17.502991,1,,
9021003779511000,Johannesberg (Västeråker) (Uppsala),59.756416,17.475992,1,,
9021003779512000,Margaretelund (Uppsala),59.755796,17.560767,1,,
9021003779513000,Grävsta (Uppsala),59.749834,17.527577,1,,
9021003779514000,Sunnanå västra (Uppsala),59.815914,17.362263,1,,
9021003779515000,Holmbro norrgården (Uppsala),59.852137,17.285206,1,,
9021003779516000,Skörgrå södra (Uppsala),59.853615,17.285504,1,,
9021003779517000,Stenforsbacka (Uppsala),59.992057,17.227885,1,,
9021003779518000,Blomsberg (Östfora) (Uppsala),59.992852,17.230786,1,,
9021003779519000,Hedbron (Uppsala),59.995688,17.242485,1,,
9021003779520000,Målsta (Östfora) (Uppsala),60.000577,17.270552,1,,
9021003779521000,Sätrarna (Östfora) (Uppsala),59.999796,17.295449,1,,
9021003779522000,Lövhäll (Uppsala),59.958628,17.216893,1,,
9021003779523000,Kvicksätra (Uppsala),59.956122,17.217002,1,,
9021003779524000,Bryggarbo (Uppsala),59.938429,17.217824,1,,
9021003779525000,Lindsta (Uppsala),59.912347,17.167753,1,,
9021003779526000,Nystugan (Jumkil) (Uppsala),59.942971,17.410979,1,,
9021003779527000,Romsbo (Uppsala),59.894932,17.428620,1,,
9021003779528000,Långängen (Börje) (Uppsala),59.894311,17.437488,1,,
9021003779529000,Broby bilverkstad (Uppsala),59.896764,17.540714,1,,
9021003779530000,Solsäter (Uppsala),59.859535,17.522728,1,,
9021003779531000,Ströbylund norra (Uppsala),59.863589,17.521670,1,,
9021003779532000,Storsätra (Uppsala),59.855385,17.361732,1,,
9021003779533000,Lindesberg (Uppsala),59.892139,17.384390,1,,
9021003779534000,Kil (Vänge) (Uppsala),59.885458,17.387538,1,,
9021003779535000,Hörnbo (Uppsala),59.884319,17.389681,1,,
9021003779536000,Kilsberg (Uppsala),59.876269,17.395370,1,,
9021003779537000,Norrängen (Vänge) (Uppsala),59.873850,17.400147,1,,
9021003779538000,Römbatorp (Uppsala),59.873528,17.401542,1,,
9021003779539000,Karlsro (Vänge) (Uppsala),59.869343,17.409787,1,,
9021003779540000,Finnstavillorna (Vänge) (Uppsala),59.867019,17.414906,1,,
9021003779541000,Tunamalm (Uppsala),59.945440,17.471799,1,,
9021003779542000,Strandsjövägen (Järlåsa) (Uppsala),59.862781,17.185451,1,,
9021003779543000,Altuna södra (Börje) (Uppsala),59.913020,17.485425,1,,
9021003779544000,Kättinge (Uppsala),59.905715,17.487344,1,,
9021003779545000,Blå vägen (Björklinge) (Uppsala),60.024218,17.536752,1,,
9021003779546000,Häggeby norra (Björklinge) (Uppsala),60.026960,17.533738,1,,
9021003779547000,Brunnby bygdegård (Uppsala),60.038172,17.498450,1,,
9021003779548000,Larsbo (Uppsala),60.028369,17.277952,1,,
9021003779549000,Draglunda (Uppsala),60.030043,17.285616,1,,
9021003779550000,Stenvallen (Uppsala),60.030908,17.288543,1,,
9021003779551000,Lindbergsängen (Uppsala),60.034388,17.295140,1,,
9021003779552000,Lindberg (Uppsala),60.033807,17.307674,1,,
9021003779553000,Lindsbro (Uppsala),60.008082,17.329312,1,,
9021003779554000,Gesvad (Uppsala),60.028602,17.349542,1,,
9021003779555000,Bälinge-Berg (Uppsala),60.028750,17.356097,1,,
9021003779556000,Koboda (Uppsala),60.068924,17.466992,1,,
9021003779557000,Östanbo (Uppsala),60.107989,17.391936,1,,
9021003779558000,Kämpebo (Uppsala),60.119741,17.363143,1,,
9021003779559000,Storhagen (Jumkil) (Uppsala),59.929683,17.408173,1,,
9021003779560000,Nyhagen (Läby) (Uppsala),60.105596,17.515628,1,,
9021003779561000,Torvarbo (Uppsala),60.107720,17.524263,1,,
9021003779562000,Karlsboda (Uppsala),60.105057,17.538456,1,,
9021003779563000,Raggboda (Uppsala),60.079984,17.682491,1,,
9021003779564000,Viksta norr (Uppsala),60.080378,17.635829,1,,
9021003779565000,Dalsäng (Uppsala),60.085809,17.632589,1,,
9021003779566000,Långhagsvägen (Viksta) (Uppsala),60.073068,17.611817,1,,
9021003779567000,Jerusalem (Dalby) (Uppsala),59.767973,17.552434,1,,
9021003779568000,Tegeltorp (Uppsala),60.023986,17.589335,1,,
9021003779569000,Sandbo (Uppsala),59.990188,17.591781,1,,
9021003779570000,Erikslund (Ärentuna) (Uppsala),59.985233,17.593682,1,,
9021003779571000,Nederbacka (Uppsala),59.959296,17.604226,1,,
9021003779572000,Nyby (Ärentuna) (Uppsala),59.957452,17.624857,1,,
9021003779573000,Nylunda (Ärentuna) (Uppsala),59.976495,17.595199,1,,
9021003779574000,Nyåker (Ärentuna) (Uppsala),59.973991,17.595816,1,,
9021003779575000,Stenlunda (Ärentuna) (Uppsala),59.973433,17.671121,1,,
9021003779576000,Runstens (Uppsala),59.981110,17.620171,1,,
9021003779577000,Bengtsberg (Uppsala),59.978311,17.616740,1,,
9021003779578000,Fredrikslund (Fjuckby) (Uppsala),59.975904,17.610267,1,,
9021003779579000,Bromslätt (Uppsala),59.854267,18.021108,1,,
9021003779580000,Björkhem (Uppsala),59.850944,18.118300,1,,
9021003779581000,Lövnäs (Uppsala,59.848642,18.128171,1,,
9021003779582000,Stavugnen (Uppsala),59.848626,18.180408,1,,
9021003779583000,Fågelsången (Almunge) (Uppsala),59.846763,18.199960,1,,
9021003779584000,Ingeborgsby (Uppsala),59.838938,18.209514,1,,
9021003779585000,Fridebo (Uppsala),59.970385,18.170635,1,,
9021003779586000,Karlsberg (Faringe) (Uppsala),59.969144,18.168737,1,,
9021003779587000,Solvik (Faringe) (Uppsala),59.955307,18.151083,1,,
9021003779588000,Silvervägen (Almunge) (Uppsala),59.911636,18.045474,1,,
9021003779589000,Vargmossevägen (Almunge) (Uppsala),59.905666,18.049649,1,,
9021003779590000,Eknäsvägen (Almunge) (Uppsala),59.897673,18.055508,1,,
9021003779591000,Henningsro (Uppsala),59.890589,18.053349,1,,
9021003779592000,Ramparbolsvägen (Almunge) (Uppsala),59.882779,18.050625,1,,
9021003779593000,Storfamnsvägen (Almunge) (Uppsala),59.878798,18.048177,1,,
9021003779594000,Solbacken (Almunge) (Uppsala),59.941877,18.166009,1,,
9021003779595000,Älgsundet (Uppsala),60.027739,18.240211,1,,
9021003779596000,Ny-Karby (Uppsala),59.922721,17.852986,1,,
9021003779597000,Källtorp skol (Uppsala),59.854272,17.873392,1,,
9021003779598000,Vargspåret (Uppsala),59.861109,17.818047,1,,
9021003779599000,Nyckelbol (Uppsala),59.974529,17.876460,1,,
9021003779600000,Rasbo prästgård (Uppsala),59.952507,17.878577,1,,
9021003779601000,Skeppsbacken (Uppsala),59.977077,17.846040,1,,
9021003779602000,Kräbylund (Uppsala),59.948751,17.935137,1,,
9021003779603000,Nygärde (Uppsala),59.951593,18.051285,1,,
9021003779604000,Backen (Öster-Edinge) (Uppsala),59.960946,18.061498,1,,
9021003779605000,Västerängen (Lydinge) (Uppsala),59.961516,18.032151,1,,
9021003779606000,Byle (Uppsala),59.962593,18.026834,1,,
9021003779607000,Brudgatan (Uppsala),59.896293,17.842763,1,,
9021003779608000,Klinten (Uppsala),59.903194,17.841255,1,,
9021003779609000,Snuggan (Uppsala),59.908514,17.838631,1,,
9021003779610000,Älvgärde (Uppsala),59.916548,17.904642,1,,
9021003779612000,Karlsborg (Gåvsta) (Uppsala),59.934373,17.887501,1,,
9021003779613000,Elisberg (Uppsala),59.935658,17.825102,1,,
9021003779614000,Stensjö (Uppsala),59.927616,17.858027,1,,
9021003779615000,Lindbacken (Gåvsta) (Uppsala),59.930245,17.860480,1,,
9021003779616000,Gåvstahagen (Uppsala),59.936349,17.869213,1,,
9021003779617000,Stämplarvägen (Vallby) (Uppsala),59.950705,17.822760,1,,
9021003779618000,Furuhöjd (Uppsala),59.951060,17.818360,1,,
9021003779619000,Tomta (Rasbo) (Uppsala),59.956453,17.793068,1,,
9021003779620000,Ulvansvad (Uppsala),59.859779,17.279387,1,,
9021003779621000,Abrahamsdal (Uppsala),59.931912,18.183408,1,,
9021003779622000,Åby (Stavby) (Uppsala),60.041837,17.977441,1,,
9021003779623000,Jönningevägen (Stavby) (Uppsala),60.026850,17.984585,1,,
9021003779624000,Tunaby (Tuna) (Uppsala),60.014524,18.064107,1,,
9021003779625000,Lysingsvreten (Uppsala),60.007689,18.065309,1,,
9021003779626000,Alvreten (Uppsala),60.000750,18.058901,1,,
9021003779627000,Kyttinge (Uppsala),60.028613,18.099036,1,,
9021003779628000,Onsören (Uppsala),59.992256,18.057804,1,,
9021003779629000,Klockarbacken (Uppsala),59.986614,18.060628,1,,
9021003779630000,Nyckelstocken (Uppsala),59.982329,18.061251,1,,
9021003779631000,Tunaberg (Tuna) (Uppsala),59.976384,18.061868,1,,
9021003779632000,Örgården (Uppsala),60.077189,17.725239,1,,
9021003779633000,Solhem (Skyttorp) (Uppsala),60.072697,17.722355,1,,
9021003779634000,Hjorttorp (Uppsala),60.060673,17.720688,1,,
9021003779635000,Grindtorp (Vattholma) (Uppsala),60.003470,17.729607,1,,
9021003779636000,Åkerby (Funbo) (Uppsala),59.870565,17.796708,1,,
9021003779637000,Säbovik (Uppsala),59.897749,17.154844,1,,
9021003779638000,Granbo (Ängeby) (Uppsala),59.969697,17.754477,1,,
9021003779639000,Solhem (Ängeby) (Uppsala),59.972535,17.748948,1,,
9021003779640000,Lillebo (Uppsala),59.973701,17.747207,1,,
9021003779641000,Gavel (Uppsala),59.860580,18.278850,1,,
9021003779642000,Dalhamn (Uppsala),59.867148,18.275266,1,,
9021003779643000,Örkulla (Uppsala),59.980420,17.872958,1,,
9021003779644000,Löten (Borrlövsta) (Uppsala),60.008911,18.129916,1,,
9021003779645000,Villinge (Uppsala),59.834725,17.723968,1,,
9021003779646000,Ön (Järlåsa) (Uppsala),59.940666,17.256584,1,,
9021003779647000,Olas skogsväg (Uppsala),59.961104,17.781081,1,,
9021003779648000,Kråkbäcken (Uppsala),59.890190,18.265235,1,,
9021003779649000,Årby (Rasbo) (Uppsala),59.919646,17.880802,1,,
9021003779650000,Broby (Börje) (Uppsala),59.891861,17.540780,1,,
9021003779651000,Backebo (Uppsala),59.863604,18.120411,1,,
9021003779652000,Ålands-Västerby (Uppsala),59.871173,17.293640,1,,
9021003779653000,Furunäs (Åland) (Uppsala),59.885225,17.293374,1,,
9021003779654000,Lilla Blomsberg (Uppsala),59.941240,17.592440,1,,
9021003779655000,Gyllerboda vändplan (Uppsala),60.142072,17.505820,1,,
9021003779656000,Råby Karlberg (Uppsala),59.902604,17.669954,1,,
9021003779657000,Malmen (Tuna),59.970322,18.069247,1,,
9021003779658000,Kull-Gränby (Uppsala),59.966074,17.684818,1,,
9021003779659000,Nyberg (Jumkil) (Uppsala),59.975598,17.376431,1,,
9021003779660000,Oxsätra skolhpl (Uppsala),60.001148,17.360470,1,,
9021003779661000,Boda (Tuna),60.004961,18.075666,1,,
9021003779662000,Dunderbo (Uppsala),59.869144,17.317294,1,,
9021003779663000,Broholm gård,59.949081,17.408393,1,,
9021003779664000,Klivinge vägskäl (Uppsala),60.016347,17.854808,1,,
9021003779665000,Växthusets skola (Uppsala),59.812240,17.621680,1,,
9021003779666000,Ålidsvägen (Björklinge) (Uppsala),60.034588,17.538066,1,,
9021003779667000,Stentorpet (Rasbo-Kil) (Uppsala),59.996323,17.847977,1,,
9021003779668000,Björkhaga (Börje) (Uppsala),59.895241,17.407747,1,,
9021003779669000,Lundby (Rasbo) (Uppsala),59.961638,17.882603,1,,
9021003779670000,Danmarksby (Uppsala),59.832409,17.744792,1,,
9021003779671000,Borrlövsta norra (Uppsala),59.999809,18.126157,1,,
9021003779672000,Dalkarlsbo 107,59.969237,17.370829,1,,
9021003779673000,Örby Skolhållplats (Uppsala),59.939934,17.817310,1,,
9021003779964000,Länsmansbol (Uppsala),60.003356,17.859975,1,,
9021003779965000,Tibble 89 (Rasbokil) (Uppsala),60.005899,17.858680,1,,
9021003779966000,Lugnet Ingvasta (Rasbokil) (Uppsala),60.009056,17.857782,1,,
9021003779967000,Skogsgården (Uppsala),59.888631,18.212049,1,,
9021003779968000,Hasselbladsvägen (Skölsta) (Uppsala),59.878340,17.738786,1,,
9021003779969000,Läby Österby (Uppsala),59.837057,17.521803,1,,
9021003779970000,Prästtorpet (Uppsala),59.885670,18.054839,1,,
9021003779971000,Risby norra (Uppsala),60.102639,17.627659,1,,
9021003779972000,Grän vändslinga (Uppsala),59.931475,17.802593,1,,
9021003779973000,Ramstalund 106 (Uppsala),59.796928,17.445628,1,,
9021003779974000,Näs Focksta skolhållplats (Uppsala),59.807696,17.535086,1,,
9021003779975000,Björkbackagården (Danmark) (Uppsala),59.804762,17.751046,1,,
9021003779976000,Julsättra skolhållplats (Uppsala),59.827523,18.047333,1,,
9021003779977000,Långtibble skolhållplats (Uppsala),59.857727,17.415635,1,,
9021003779978000,Grönviken skolhållplats (Uppsala),59.919546,17.762838,1,,
9021003779979000,Åkerby bygdegård (Uppsala),59.923223,17.496992,1,,
9021003779980000,Hovgården vändslinga (Uppsala),59.925561,17.776142,1,,
9021003779981000,Kättslinge by (Uppsala),59.942882,17.441627,1,,
9021003779982000,Öster-Edinge 106 (Uppsala),59.960652,18.077039,1,,
9021003779983000,Vallhov säteri (Uppsala),59.946733,17.429325,1,,
9021003779984000,Vallby villaväg (Uppsala),59.950063,17.829558,1,,
9021003779985000,Skräddarbo (inre vägen) (Uppsala),59.964035,17.378695,1,,
9021003779986000,Björnarbo skolhållplats (Uppsala),59.976908,17.348335,1,,
9021003779987000,Björneborg (Uppsala),59.980267,17.341219,1,,
9021003779988000,Ängeby östra (Uppsala),59.975370,17.743561,1,,
9021003779989000,Drälinge vändslinga (Uppsala),59.991671,17.568886,1,,
9021003779990000,Gränby inre vägen (Björklinge) (Uppsala),60.009313,17.555320,1,,
9021003779991000,Nyslätt skolhållplats (Uppsala),60.153234,17.490873,1,,
9021003779992000,Svedja skolhållplats (Uppsala),60.143474,17.498007,1,,
9021003779993000,Ramsjö backe skol (Björklinge) (Uppsala),60.040383,17.545925,1,,
9021003779994000,Tunaborg skolhållplats (Uppsala),59.786884,17.538604,1,,
9021003779995000,Fiby (Uppsala),59.887866,17.385848,1,,
9021003779996000,Råstaberg södra (Uppsala),60.022883,17.665422,1,,
9021003779997000,Fallet (Järlåsa) (Uppsala),59.986869,17.201791,1,,
9021003779998000,Skäggesta 47 (Uppsala),59.873267,17.551061,1,,
9021003779999000,Kättböle (Uppsala),59.979343,17.109924,1,,
9021003780001000,Vansta nordväst (Uppsala),60.063948,17.648766,1,,
9021003780002000,Vansta norra (Uppsala),60.059692,17.651402,1,,
9021003780003000,Joneberg (Uppsala),59.938099,18.121826,1,,
9021003780004000,Ängebylund (Uppsala),59.965213,17.761395,1,,
9021003780005000,Lilla Ullentuna (Knivsta),59.737876,18.055629,1,,
9021003780008000,Ledinge vägskäl (Knivsta),59.712770,17.802327,1,,
9021003780009000,Väsby (Vänge) (Uppsala),59.851093,17.423630,1,,
9021003780010000,Gränby (Börje) (Uppsala),59.875380,17.533742,1,,
9021003780011000,Kilsdal västra (Uppsala),59.894719,17.416031,1,,
9021003780012000,Almungeberg (Uppsala),59.861631,18.080550,1,,
9021003780013000,Nova Park (Knivsta),59.739904,17.814688,1,,
9021003780014000,Vikens vägskäl (Uppsala),60.118381,17.796343,1,,
9021003780015000,Tygelvägen (Björklinge) (Uppsala),60.036029,17.542502,1,,
9021003780016000,Ringens Bilservice (Uppsala),59.969697,17.754495,1,,
9021003780017000,Nävervägen (Björklinge) (Uppsala),60.036140,17.551139,1,,
9021003780018000,Sadelvägen (Björklinge) (Uppsala),60.038360,17.541440,1,,
